Id,R,Nome,Squadra,Qt.A,Qt.I,Diff.,FVM,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,xG,xAG,npxG,npxG+xAG,Sh,SoT,SoT%,Sh/90,SoT/90,Cmp,Att,Cmp%,PrgP,KP,PPA,PrgC,PrgR,SCA,SCA90,GCA,GCA90,Tkl,Int,Blocks,Tkl+Int,Clr,Err,Touches,Carries,Mis,Dis,CrdY,CrdR,MP_stats_keeper,Starts_stats_keeper,Min_stats_keeper,90s_stats_keeper,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,PSxG,PSxG/SoT,PSxG+/-,/90,PlayerScore,Score
4423,C,hernani,Parma,6,7,-1,18,hernani,br BRA,MF,Parma,30.0,1994.0,25,15,1327,14.7,3,3,6,0,3,3,2.8,1.5,0.5,2.0,17,3,17.6,1.15,0.2,463,615,75.3,78,25,14,29,40,43,2.92,5,0.34,47,19,20,66,12,1,782,419,23,12,7,0,,,,,,,,,,,,,,,,,,,,,,30.91800037131455,36.15384615384615
6665,D,coulibaly,Sassuolo,3,3,0,6,lassana coulibaly,ml MLI,MF,Lecce,28.0,1996.0,38,30,2667,29.6,1,0,1,1,0,0,0.8,0.9,0.8,1.7,9,3,33.3,0.3,0.1,775,955,81.2,93,12,7,21,49,46,1.55,2,0.07,48,18,23,66,46,1,1229,623,33,19,3,0,,,,,,,,,,,,,,,,,,,,,,23.515922939586858,36.15384615384615
5427,D,gutierrez,Napoli,7,8,-1,18,miguel gutierrez,es ESP,"DF,MF",Girona,23.0,2001.0,29,29,2458,27.3,1,5,6,1,0,0,1.6,4.1,1.6,5.8,28,9,32.1,1.03,0.33,1241,1502,82.6,103,41,51,63,199,74,2.71,8,0.29,37,16,41,53,34,3,1741,989,37,25,4,0,,,,,,,,,,,,,,,,,,,,,,30.886209058078784,36.15384615384615
6537,D,goglichidze,Udinese,4,4,0,10,saba goglichidze,ge GEO,DF,Empoli,20.0,2004.0,33,29,2539,28.2,0,1,1,0,0,0,0.3,0.3,0.3,0.6,6,0,0.0,0.21,0.0,724,929,77.9,45,3,1,12,9,13,0.46,2,0.07,64,33,13,97,97,3,1200,564,19,5,3,1,,,,,,,,,,,,,,,,,,,,,,24.308501506219518,35.76923076923077
6917,C,masini,Genoa,6,5,1,14,patrizio masini,it ITA,MF,Genoa,23.0,2001.0,26,16,1538,17.1,1,0,1,1,0,0,0.4,0.2,0.4,0.6,8,1,12.5,0.47,0.06,499,649,76.9,44,6,4,16,27,24,1.4,3,0.18,54,15,24,69,37,0,878,391,25,12,3,0,,,,,,,,,,,,,,,,,,,,,,29.128853137108894,35.76923076923077
5527,D,zanoli,Udinese,3,3,0,8,alessandro zanoli,it ITA,"FW,DF",Genoa,23.0,2000.0,31,19,1711,19.0,1,0,1,1,0,0,0.4,1.6,0.4,2.0,11,3,27.3,0.58,0.16,339,507,66.9,27,19,21,65,90,32,1.68,1,0.05,29,12,24,41,40,0,720,364,32,9,3,0,,,,,,,,,,,,,,,,,,,,,,24.308501506219518,35.76923076923077
5998,C,zerbin,Cremonese,5,3,2,28,alessio zerbin,it ITA,DF,Venezia,25.0,1999.0,18,17,1518,16.9,1,1,2,1,0,0,1.9,2.1,1.9,3.9,16,6,37.5,0.95,0.36,400,612,65.4,54,24,21,53,70,42,2.49,2,0.12,51,15,26,66,25,1,864,383,37,19,4,0,,,,,,,,,,,,,,,,,,,,,,30.018211381789218,35.76923076923077
6394,C,ramadani,Lecce,7,6,1,11,ylber ramadani,al ALB,MF,Lecce,28.0,1996.0,29,21,1807,20.1,1,1,2,1,0,0,0.6,1.1,0.6,1.7,17,6,35.3,0.85,0.3,696,848,82.1,60,16,4,9,7,35,1.74,4,0.2,51,24,10,75,26,3,1038,537,21,22,4,0,,,,,,,,,,,,,,,,,,,,,,27.95841376818393,35.38461538461539
5620,D,tavares,Lazio,12,12,0,43,nuno tavares,pt POR,DF,Lazio,24.0,2000.0,23,22,1686,18.7,0,8,8,0,0,0,1.1,4.8,1.1,5.9,28,5,17.9,1.49,0.27,820,1042,78.7,111,33,44,98,100,63,3.37,11,0.59,28,21,29,49,44,2,1302,736,45,32,4,1,,,,,,,,,,,,,,,,,,,,,,27.01527147552285,35.38461538461539
5319,C,sohm,Fiorentina,11,12,-1,34,simon sohm,ch SUI,MF,Parma,23.0,2001.0,37,36,2989,33.2,4,0,4,4,0,0,3.1,2.1,3.1,5.2,34,13,38.2,1.02,0.39,1050,1233,85.2,140,20,24,69,67,78,2.35,3,0.09,28,26,14,54,36,0,1467,876,33,23,6,0,,,,,,,,,,,,,,,,,,,,,,33.23252775376655,35.0
2188,D,marusic,Lazio,8,8,0,23,adam marusic,me MNE,DF,Lazio,31.0,1992.0,35,26,2337,26.0,4,0,4,4,0,0,2.0,0.6,2.0,2.6,23,10,43.5,0.89,0.39,1053,1240,84.9,84,13,16,23,108,33,1.27,3,0.12,32,16,15,48,61,0,1433,683,12,13,1,0,,,,,,,,,,,,,,,,,,,,,,26.42489464448628,34.61538461538461
6538,C,onana,Genoa,2,2,0,4,amadou onana,be BEL,MF,Aston Villa,22.0,2001.0,26,20,1617,18.0,3,0,3,3,0,0,2.1,0.7,2.1,2.8,17,6,35.3,0.95,0.33,703,802,87.7,75,10,12,29,16,32,1.78,4,0.22,55,26,11,81,41,3,998,553,11,9,4,0,,,,,,,,,,,,,,,,,,,,,,28.18267478235178,34.61538461538461
4317,D,n'dicka,Roma,11,10,1,26,obite n'dicka,ci CIV,DF,Roma,24.0,1999.0,38,38,3420,38.0,0,1,1,0,0,0,1.0,0.7,1.0,1.8,18,5,27.8,0.47,0.13,2295,2492,92.1,107,8,3,29,5,33,0.87,3,0.08,32,33,9,65,150,2,2823,1734,20,3,2,0,,,,,,,,,,,,,,,,,,,,,,27.57190226841251,34.61538461538461
5734,A,soule,Roma,20,20,0,153,matias soule,ar ARG,"MF,DF",Roma,21.0,2003.0,27,22,1781,19.8,5,5,10,5,0,0,3.0,5.2,3.0,8.3,42,13,31.0,2.12,0.66,785,955,82.2,89,51,34,84,191,90,4.55,8,0.4,26,9,15,35,25,0,1271,794,56,32,3,0,,,,,,,,,,,,,,,,,,,,,,30.497676289569455,34.61538461538461
5504,C,coulibaly,Lecce,8,7,1,14,lassana coulibaly,ml MLI,MF,Lecce,28.0,1996.0,38,30,2667,29.6,1,0,1,1,0,0,0.8,0.9,0.8,1.7,9,3,33.3,0.3,0.1,775,955,81.2,93,12,7,21,49,46,1.55,2,0.07,48,18,23,66,46,1,1229,623,33,19,3,0,,,,,,,,,,,,,,,,,,,,,,27.346842728323516,34.61538461538461
791,D,sabelli,Genoa,4,5,-1,11,stefano sabelli,it ITA,DF,Genoa,31.0,1993.0,34,23,2058,22.9,0,2,2,0,0,0,0.1,1.9,0.1,2.1,6,1,16.7,0.26,0.04,825,1204,68.5,88,18,31,36,43,38,1.66,2,0.09,58,22,28,80,65,0,1428,641,22,4,3,0,,,,,,,,,,,,,,,,,,,,,,22.56812673804157,34.61538461538461
6717,C,kone,Sassuolo,5,6,-1,12,jonathan ikone,fr FRA,FW,Como,26.0,1998.0,13,5,540,6.0,2,0,2,2,0,0,1.8,0.2,1.8,1.9,16,5,31.3,2.67,0.83,136,168,81.0,17,2,7,23,55,14,2.33,3,0.5,15,0,3,15,1,1,257,168,9,14,1,0,,,,,,,,,,,,,,,,,,,,,,28.599081096296235,34.23076923076923
6898,C,keita,Parma,6,6,0,10,keita balde,sn SEN,FW,Monza,29.0,1995.0,11,8,638,7.1,2,0,2,2,0,0,1.1,0.2,1.1,1.2,14,5,35.7,1.97,0.71,199,223,89.2,35,4,8,19,29,21,2.97,0,0.0,1,2,4,3,0,0,289,216,20,15,2,0,,,,,,,,,,,,,,,,,,,,,,28.92847303877043,33.84615384615385
5835,D,baschirotto,Cremonese,9,8,1,23,federico baschirotto,it ITA,DF,Lecce,27.0,1996.0,38,38,3420,38.0,2,0,2,2,0,0,1.2,0.2,1.2,1.4,22,8,36.4,0.58,0.21,1409,1635,86.2,71,4,5,13,5,17,0.45,1,0.03,37,23,5,60,237,2,2043,940,13,1,3,0,,,,,,,,,,,,,,,,,,,,,,21.747541538320263,33.84615384615385
1852,D,spinazzola,Napoli,7,7,0,10,leonardo spinazzola,it ITA,"DF,FW",Napoli,31.0,1993.0,27,17,1517,16.9,1,1,2,1,0,0,0.8,3.5,0.8,4.2,12,4,33.3,0.71,0.24,710,895,79.3,88,26,34,83,81,47,2.79,3,0.18,17,9,26,26,31,1,1051,603,17,18,1,0,,,,,,,,,,,,,,,,,,,,,,28.898777856077686,33.84615384615385
554,D,zappacosta,Atalanta,13,13,0,30,davide zappacosta,it ITA,DF,Atalanta,32.0,1992.0,30,26,2067,23.0,4,2,6,4,0,0,2.2,2.1,2.2,4.3,39,12,30.8,1.7,0.52,986,1192,82.7,107,23,37,67,139,53,2.31,6,0.26,26,11,23,37,32,2,1416,780,26,17,3,0,,,,,,,,,,,,,,,,,,,,,,26.979371080984503,33.46153846153846
2038,A,pinamonti,Sassuolo,16,16,0,82,andrea pinamonti,it ITA,FW,Genoa,25.0,1999.0,36,33,2850,31.7,10,1,11,10,0,1,7.7,1.7,7.0,8.7,78,29,37.2,2.46,0.92,419,667,62.8,46,15,9,20,132,48,1.52,5,0.16,10,1,28,11,28,2,952,491,67,34,4,0,,,,,,,,,,,,,,,,,,,,,,24.108370947231414,33.46153846153846
5422,C,zalewski,Atalanta,7,6,1,25,nicola zalewski,pl POL,"DF,FW",Roma,22.0,2002.0,12,4,533,5.9,0,0,0,0,0,0,0.3,0.8,0.3,1.1,5,0,0.0,0.84,0.0,194,265,73.2,17,10,14,31,54,20,3.37,0,0.0,8,4,12,12,8,2,325,193,8,4,0,0,,,,,,,,,,,,,,,,,,,,,,32.93168311297345,33.46153846153846
4973,C,mckennie,Juventus,9,10,-1,14,weston mckennie,us USA,"MF,DF",Juventus,25.0,1998.0,32,27,2310,25.7,2,4,6,2,0,0,2.9,3.6,2.9,6.5,22,8,36.4,0.86,0.31,928,1117,83.1,101,32,22,28,153,60,2.34,9,0.35,33,14,19,47,37,0,1350,719,41,26,3,0,,,,,,,,,,,,,,,,,,,,,,32.70110875324152,33.46153846153846
5449,D,parisi,Fiorentina,5,5,0,11,fabiano parisi,it ITA,"DF,MF",Fiorentina,23.0,2000.0,25,11,1049,11.7,2,0,2,2,0,0,0.5,0.8,0.5,1.3,8,4,50.0,0.69,0.34,383,476,80.5,40,4,9,25,35,14,1.12,2,0.16,27,17,13,44,17,0,607,341,18,16,3,0,,,,,,,,,,,,,,,,,,,,,,25.62696345878841,33.07692307692307
5877,D,carlos augusto,Inter,10,10,0,31,carlos augusto,br BRA,DF,Inter,25.0,1999.0,28,15,1625,18.1,3,2,5,3,0,0,2.8,1.6,2.8,4.4,24,6,25.0,1.33,0.33,1083,1227,88.3,80,9,12,31,83,24,1.28,3,0.16,29,9,19,38,50,0,1413,837,18,13,1,0,,,,,,,,,,,,,,,,,,,,,,28.00156743983939,33.07692307692307
6980,C,venturino,Genoa,3,3,0,10,lorenzo venturino,it ITA,"FW,MF",Genoa,18.0,2006.0,6,1,167,1.9,2,0,2,2,0,0,0.7,0.2,0.7,0.9,4,3,75.0,2.16,1.62,28,55,50.9,7,3,3,5,10,6,3.23,1,0.54,5,0,8,5,5,0,86,39,8,1,0,0,,,,,,,,,,,,,,,,,,,,,,26.92110364267562,33.07692307692307
6010,C,fazzini,Fiorentina,11,11,0,22,jacopo fazzini,it ITA,MF,Empoli,21.0,2003.0,20,16,1383,15.4,4,1,5,4,0,0,3.1,0.5,3.1,3.6,27,9,33.3,1.76,0.59,305,426,71.6,49,12,10,34,88,49,3.19,7,0.46,32,6,19,38,24,0,639,364,39,33,1,1,,,,,,,,,,,,,,,,,,,,,,31.386560409484094,33.07692307692307
4287,C,lobotka,Napoli,9,9,0,24,stanislav lobotka,sk SVK,MF,Napoli,29.0,1994.0,32,31,2636,29.3,0,1,1,0,0,0,0.3,1.2,0.3,1.5,7,0,0.0,0.24,0.0,1600,1762,90.8,118,17,20,30,32,54,1.84,6,0.2,47,21,10,68,57,1,1967,1123,13,12,3,0,,,,,,,,,,,,,,,,,,,,,,33.04971522569337,33.07692307692307
7149,C,marin,Pisa,6,6,0,11,marin ljubicic,hr CRO,"FW,MF",Union Berlin,22.0,2002.0,13,1,281,3.1,1,1,2,1,0,0,0.4,0.6,0.4,1.1,2,1,50.0,0.64,0.32,34,60,56.7,6,2,1,1,19,9,2.88,3,0.96,2,0,3,2,7,0,90,52,6,1,1,0,,,,,,,,,,,,,,,,,,,,,,27.39954543911939,33.07692307692307
5833,D,gila,Lazio,9,9,0,20,mario gila,es ESP,DF,Lazio,23.0,2000.0,32,31,2741,30.5,1,0,1,1,0,0,1.1,0.6,1.1,1.7,15,4,26.7,0.49,0.13,1877,2049,91.6,157,15,9,48,12,38,1.25,1,0.03,55,28,11,83,115,4,2339,1477,17,7,8,0,,,,,,,,,,,,,,,,,,,,,,25.244140982413132,33.07692307692307
2155,A,cutrone,Parma,11,10,1,24,patrick cutrone,it ITA,FW,Como,26.0,1998.0,33,23,2047,22.7,7,4,11,7,0,1,7.1,2.1,6.3,8.4,69,26,37.7,3.03,1.14,336,478,70.3,31,19,10,53,155,49,2.15,6,0.26,16,5,19,21,7,0,692,445,62,26,1,0,,,,,,,,,,,,,,,,,,,,,,23.694335257115366,32.30769230769231
6722,C,gronbaek,Genoa,11,12,-1,32,albert gronbaek,dk DEN,"FW,MF",Southampton,23.0,2001.0,4,2,143,1.6,0,0,0,0,0,0,0.1,0.0,0.1,0.1,2,0,0.0,1.26,0.0,13,18,72.2,1,1,0,1,3,2,1.26,0,0.0,4,0,1,4,1,0,38,18,5,4,0,0,,,,,,,,,,,,,,,,,,,,,,25.974925287918506,31.92307692307692
6151,C,perrone,Como,8,8,0,19,maximo perrone,ar ARG,MF,Como,21.0,2003.0,26,20,1857,20.6,0,3,3,0,0,0,0.9,2.2,0.9,3.1,10,2,20.0,0.48,0.1,1214,1343,90.4,98,30,16,16,19,49,2.37,4,0.19,38,20,14,58,43,0,1502,934,20,16,6,0,,,,,,,,,,,,,,,,,,,,,,28.807695993196564,31.92307692307692
6967,A,diao,Como,16,17,-1,60,assane diao,sn SEN,"FW,MF",Como,18.0,2005.0,15,14,1252,13.9,8,1,9,8,0,0,4.0,0.4,4.0,4.4,28,13,46.4,2.01,0.93,241,304,79.3,36,8,13,50,116,31,2.23,4,0.29,25,3,22,28,19,0,523,376,50,38,2,0,,,,,,,,,,,,,,,,,,,,,,25.34741700154848,31.92307692307692
2766,C,zaniolo,Udinese,11,11,0,27,nicolo zaniolo,it ITA,FW,Fiorentina,25.0,1999.0,9,4,343,3.8,0,0,0,0,0,0,0.7,0.2,0.6,0.9,9,4,44.4,2.36,1.05,52,74,70.3,5,5,1,8,20,10,2.42,0,0.0,3,0,4,3,2,0,131,100,18,10,2,1,,,,,,,,,,,,,,,,,,,,,,27.459384975335528,31.538461538461537
5010,D,ismajli,Torino,7,8,-1,13,ardian ismajli,al ALB,DF,Empoli,27.0,1996.0,29,29,2508,27.9,0,0,0,0,0,0,0.3,0.0,0.3,0.4,5,0,0.0,0.18,0.0,872,1005,86.8,38,2,0,3,1,8,0.29,1,0.04,30,56,4,86,249,3,1410,592,8,3,3,0,,,,,,,,,,,,,,,,,,,,,,22.830629657651976,31.538461538461537
4461,D,zappa,Cagliari,6,6,0,13,gabriele zappa,it ITA,DF,Cagliari,24.0,1999.0,37,35,3060,34.0,2,0,2,2,0,0,0.9,3.6,0.9,4.5,11,5,45.5,0.32,0.15,1318,1723,76.5,146,28,24,57,82,57,1.68,2,0.06,40,23,44,63,93,1,2017,1100,31,7,4,0,,,,,,,,,,,,,,,,,,,,,,20.322401513472794,31.538461538461537
6495,D,comuzzo,Fiorentina,8,7,1,17,pietro comuzzo,it ITA,DF,Fiorentina,19.0,2005.0,32,23,2110,23.4,1,0,1,1,0,0,0.5,0.6,0.5,1.1,5,2,40.0,0.21,0.09,1085,1266,85.7,75,7,4,14,12,20,0.82,1,0.04,43,29,10,72,113,4,1533,892,15,4,5,0,,,,,,,,,,,,,,,,,,,,,,24.42776052074537,31.538461538461537
5858,C,ferguson,Bologna,10,11,-1,23,evan ferguson,ie IRL,FW,West Ham,19.0,2004.0,8,1,156,1.7,0,0,0,0,0,0,0.6,0.3,0.6,0.9,5,1,20.0,2.88,0.58,28,37,75.7,1,2,0,1,7,4,2.31,0,0.0,3,1,0,4,1,0,66,31,8,5,0,0,,,,,,,,,,,,,,,,,,,,,,29.090973063724363,31.153846153846153
460,D,romagnoli,Lazio,7,8,-1,22,alessio romagnoli,it ITA,DF,Lazio,29.0,1995.0,32,31,2672,29.7,2,0,2,2,0,0,2.4,0.3,2.4,2.6,20,7,35.0,0.67,0.24,1624,1770,91.8,90,9,5,8,4,27,0.91,1,0.03,48,26,7,74,118,1,2042,1064,6,1,4,2,,,,,,,,,,,,,,,,,,,,,,23.7681989048217,31.153846153846153
4677,C,cornet,Genoa,7,7,0,20,maxwel cornet,ci CIV,FW,Southampton,27.0,1996.0,2,1,72,0.8,0,0,0,0,0,0,0.2,0.0,0.2,0.2,1,0,0.0,1.25,0.0,17,22,77.3,0,0,0,1,5,0,0.0,0,0.0,5,0,0,5,2,0,34,16,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,25.34413971808042,31.153846153846153
4734,D,miranda,Bologna,8,9,-1,21,juan miranda,es ESP,DF,Bologna,24.0,2000.0,31,25,2277,25.3,0,6,6,0,0,0,0.7,6.1,0.7,6.8,22,5,22.7,0.87,0.2,1420,1877,75.7,163,57,52,34,88,96,3.79,13,0.51,32,23,27,55,50,1,2080,1047,23,8,4,1,,,,,,,,,,,,,,,,,,,,,,23.020188066163193,30.76923076923077
7008,A,gimenez,Milan,24,25,-1,113,santiago gimenez,mx MEX,FW,Milan,23.0,2001.0,14,7,669,7.4,5,2,7,5,0,1,4.8,0.9,4.0,4.9,22,9,40.9,2.96,1.21,79,98,80.6,6,6,2,13,38,16,2.15,4,0.54,5,1,2,6,13,0,189,101,22,2,3,1,,,,,,,,,,,,,,,,,,,,,,27.727747910690198,30.76923076923077
2764,A,martinez,Inter,34,34,0,373,arnau martinez,es ESP,"DF,MF",Girona,21.0,2003.0,32,30,2624,29.2,2,2,4,2,0,0,1.2,2.2,1.2,3.5,19,6,31.6,0.65,0.21,1603,1855,86.4,162,18,14,41,102,56,1.92,6,0.21,51,31,35,82,76,2,2108,1183,25,14,3,0,,,,,,,,,,,,,,,,,,,,,,29.318070508507958,30.76923076923077
6633,C,pierret,Lecce,6,6,0,12,balthazar pierret,fr FRA,MF,Lecce,24.0,2000.0,30,21,1723,19.1,0,0,0,0,0,0,0.2,0.4,0.2,0.6,6,0,0.0,0.31,0.0,696,833,83.6,82,10,5,13,13,39,2.04,0,0.0,51,19,6,70,31,1,1020,512,25,10,2,0,,,,,,,,,,,,,,,,,,,,,,23.98320200909122,30.384615384615383
2728,D,pellegrini,Lazio,4,3,1,8,lorenzo pellegrini,it ITA,MF,Roma,28.0,1996.0,25,20,1626,18.1,2,1,3,1,1,1,4.7,2.5,3.9,6.4,41,13,31.7,2.27,0.72,519,653,79.5,61,27,19,27,82,60,3.32,5,0.28,24,6,13,30,22,0,825,463,26,16,4,0,,,,,,,,,,,,,,,,,,,,,,23.177822073785126,30.384615384615383
6046,D,hien,Atalanta,10,11,-1,34,isak hien,se SWE,DF,Atalanta,25.0,1999.0,30,27,2327,25.9,0,0,0,0,0,0,1.0,0.1,1.0,1.1,8,2,25.0,0.31,0.08,1146,1277,89.7,51,2,1,7,3,5,0.19,1,0.04,48,31,13,79,82,2,1546,845,23,9,10,0,,,,,,,,,,,,,,,,,,,,,,24.168385160992806,30.0
5036,C,caqueret,Como,11,12,-1,19,maxence caqueret,fr FRA,MF,Como,24.0,2000.0,18,15,1087,12.1,2,3,5,2,0,0,0.8,1.5,0.8,2.4,8,3,37.5,0.66,0.25,472,568,83.1,76,19,17,15,46,41,3.4,8,0.66,36,7,15,43,4,1,698,455,29,17,4,0,,,,,,,,,,,,,,,,,,,,,,27.05368389952148,30.0
6889,C,anjorin,Torino,9,10,-1,23,faustino anjorin,eng ENG,MF,Empoli,22.0,2001.0,22,14,1114,12.4,2,3,5,2,0,0,0.9,1.7,0.9,2.5,23,7,30.4,1.86,0.57,355,441,80.5,55,17,13,28,35,32,2.59,5,0.4,29,13,8,42,20,0,628,327,25,11,3,0,,,,,,,,,,,,,,,,,,,,,,26.641943971428745,30.0
333,C,cataldi,Lazio,5,5,0,10,danilo cataldi,it ITA,MF,Fiorentina,29.0,1994.0,24,22,1712,19.0,3,0,3,3,0,0,1.1,0.8,1.1,1.9,13,5,38.5,0.68,0.26,845,1000,84.5,90,15,10,18,16,32,1.68,1,0.05,25,22,11,47,35,0,1147,657,13,7,1,0,,,,,,,,,,,,,,,,,,,,,,28.40913174280279,29.615384615384617
4657,D,celik,Roma,6,7,-1,13,zeki celik,tr TUR,DF,Roma,27.0,1997.0,31,27,2256,25.1,0,2,2,0,0,0,0.6,1.6,0.6,2.2,13,4,30.8,0.52,0.16,1121,1364,82.2,106,19,15,28,93,38,1.51,4,0.16,62,15,32,77,84,3,1627,836,20,8,5,0,,,,,,,,,,,,,,,,,,,,,,23.563060922869717,29.615384615384617
27,C,grassi,Cremonese,4,4,0,9,alberto grassi,it ITA,MF,Empoli,29.0,1995.0,28,27,2203,24.5,1,0,1,1,0,0,1.0,0.8,1.0,1.9,11,4,36.4,0.45,0.16,634,850,74.6,74,7,7,18,24,27,1.1,2,0.08,39,33,14,72,43,1,1058,441,26,18,8,0,,,,,,,,,,,,,,,,,,,,,,24.813818690696973,29.615384615384617
795,C,el shaarawy,Roma,8,8,0,19,stephan el shaarawy,it ITA,"DF,MF",Roma,31.0,1992.0,31,12,1098,12.2,3,4,7,3,0,0,2.7,1.2,2.7,3.9,28,12,42.9,2.3,0.98,399,504,79.2,49,15,21,42,77,47,3.85,9,0.74,16,10,12,26,13,0,635,381,22,10,2,0,,,,,,,,,,,,,,,,,,,,,,28.20600671161037,29.615384615384617
6211,D,zemura,Udinese,4,3,1,8,jordan zemura,zw ZIM,DF,Udinese,24.0,1999.0,23,13,1415,15.7,1,2,3,1,0,0,1.0,1.0,1.0,2.0,14,3,21.4,0.89,0.19,475,621,76.5,42,11,15,25,76,30,1.91,4,0.25,31,16,20,47,41,0,815,403,24,17,2,0,,,,,,,,,,,,,,,,,,,,,,19.857335026208286,29.230769230769234
4976,D,kalulu,Juventus,9,9,0,28,pierre kalulu,fr FRA,DF,Juventus,24.0,2000.0,29,25,2337,26.0,1,0,1,1,0,0,0.7,0.5,0.7,1.2,7,3,42.9,0.27,0.12,1932,2076,93.1,117,11,11,48,24,36,1.39,1,0.04,41,17,11,58,68,1,2275,1559,19,7,2,1,,,,,,,,,,,,,,,,,,,,,,23.47993104728671,28.846153846153843
1871,C,deiola,Cagliari,6,5,1,11,alessandro deiola,it ITA,MF,Cagliari,28.0,1995.0,29,16,1432,15.9,2,1,3,2,0,0,1.7,0.6,1.7,2.4,18,5,27.8,1.13,0.31,384,523,73.4,40,6,8,11,36,26,1.63,3,0.19,31,13,20,44,38,0,686,332,15,11,6,0,,,,,,,,,,,,,,,,,,,,,,23.866816856083673,28.846153846153843
6631,D,ghilardi,Roma,4,4,0,11,daniele ghilardi,it ITA,DF,Hellas Verona,21.0,2003.0,24,21,2029,22.5,0,0,0,0,0,0,0.6,0.2,0.6,0.8,12,4,33.3,0.53,0.18,633,807,78.4,57,6,3,16,7,16,0.71,1,0.04,44,30,10,74,106,0,1070,529,9,2,7,1,,,,,,,,,,,,,,,,,,,,,,22.63794368928292,28.46153846153846
2848,C,frattesi,Inter,13,14,-1,37,davide frattesi,it ITA,MF,Inter,24.0,1999.0,27,9,1158,12.9,5,1,6,5,0,0,4.0,0.8,4.0,4.8,26,7,26.9,2.02,0.54,297,360,82.5,31,7,5,23,50,19,1.4,2,0.15,17,5,10,22,14,1,499,296,20,4,1,0,,,,,,,,,,,,,,,,,,,,,,29.15849841193158,28.46153846153846
513,D,acerbi,Inter,9,9,0,26,francesco acerbi,it ITA,DF,Inter,36.0,1988.0,23,20,1710,19.0,0,1,1,0,0,0,0.4,0.6,0.4,1.0,5,1,20.0,0.26,0.05,1200,1297,92.5,62,9,8,19,22,20,1.05,1,0.05,23,26,5,49,81,0,1484,915,7,2,0,0,,,,,,,,,,,,,,,,,,,,,,24.060642387486034,28.46153846153846
5453,C,ricci,Milan,10,10,0,22,samuele ricci,it ITA,MF,Torino,22.0,2001.0,34,34,2825,31.4,1,1,2,1,0,0,1.3,0.6,1.3,1.8,22,7,31.8,0.7,0.22,1177,1338,88.0,116,15,13,43,30,48,1.53,4,0.13,35,25,16,60,51,2,1589,960,35,18,8,1,,,,,,,,,,,,,,,,,,,,,,27.778346172964714,28.076923076923077
2640,D,kolasinac,Atalanta,6,7,-1,15,sead kolasinac,ba BIH,DF,Atalanta,31.0,1993.0,23,23,1903,21.1,0,2,2,0,0,0,0.8,1.8,0.8,2.6,10,2,20.0,0.47,0.09,1115,1275,87.5,142,17,12,52,47,37,1.75,4,0.19,41,25,17,66,53,1,1458,878,17,16,7,0,,,,,,,,,,,,,,,,,,,,,,22.29439454766501,27.692307692307693
6458,C,serdar,Verona,6,5,1,12,suat serdar,de GER,MF,Hellas Verona,27.0,1997.0,22,16,1376,15.3,2,1,3,2,0,0,1.9,1.0,1.9,2.9,30,8,26.7,1.96,0.52,357,477,74.8,56,10,5,18,35,29,1.9,1,0.07,35,8,19,43,21,0,660,370,24,15,4,1,,,,,,,,,,,,,,,,,,,,,,21.5396627825035,27.692307692307693
6814,D,norton cuffy,Genoa,4,3,1,11,brooke norton cuffy,eng ENG,"DF,FW",Genoa,20.0,2004.0,14,8,719,8.0,0,0,0,0,0,0,0.3,0.2,0.3,0.4,5,2,40.0,0.63,0.25,197,262,75.2,18,2,2,12,21,13,1.63,3,0.38,12,3,9,15,12,0,344,190,14,9,0,0,,,,,,,,,,,,,,,,,,,,,,18.05268723935615,27.692307692307693
2525,D,darmian,Inter,4,4,0,14,matteo darmian,it ITA,DF,Inter,34.0,1989.0,29,20,1781,19.8,3,2,5,3,0,0,1.9,1.5,1.9,3.5,11,3,27.3,0.56,0.15,844,1007,83.8,45,15,15,14,102,34,1.72,4,0.2,28,10,23,38,39,0,1144,593,15,6,3,0,,,,,,,,,,,,,,,,,,,,,,23.403821545427146,27.692307692307693
5457,C,maleh,Lecce,6,6,0,6,youssef maleh,ma MAR,MF,Empoli,25.0,1998.0,22,17,1510,16.8,0,1,1,0,0,0,0.9,0.9,0.9,1.8,17,3,17.6,1.01,0.18,398,560,71.1,72,12,11,10,37,30,1.79,2,0.12,45,16,12,61,25,0,744,299,25,10,5,1,,,,,,,,,,,,,,,,,,,,,,21.536917849649544,27.307692307692307
6669,A,bonny,Inter,7,5,2,37,ange yoan bonny,fr FRA,FW,Parma,20.0,2003.0,37,30,2529,28.1,6,4,10,4,2,3,9.4,2.9,7.1,9.9,61,19,31.1,2.17,0.68,431,573,75.2,53,30,15,41,163,67,2.39,8,0.28,34,3,19,37,17,0,898,527,86,70,2,0,,,,,,,,,,,,,,,,,,,,,,25.978185935429863,27.307692307692307
